image_path,Caption
./dataset/1550238576872.jpg,一位穿著深色長袖上衣和白色圍裙的年輕人，正在廚房裡製作甜點。他正用一隻手將粉紅色的奶油擠入一個已經裝有蛋糕底的圓形蛋糕模中。桌上擺放著一個平板電腦，顯示著食譜或相關的圖像。桌面上還有一個裝滿草莓的藍色碗、一個裝有紅色果醬的透明碗、一個小黃色碗和一個打蛋器。背景中可以看到一個掛有塑料袋的木製掛板和一張寫有「Chocolate Cupcake」字樣的白紙。
./dataset/IMG20220315110946.jpg,一張木桌上有兩樣食物和一些餐具。在木桌上，有一個裝有熱飲的白色杯子，杯子上有幾顆黑豆。杯子旁邊有一個鐵籃子，籃子裡放著一包透明塑料袋，袋內似乎裝有餐巾紙。在木桌的另一側，有一個藍白相間的盤子，盤子裡裝有一碗麵條，麵條上放著一顆煎蛋，蛋黃鮮黃。盤子旁邊有一張白色的餐巾紙。
./dataset/FB_IMG_1485272674123(1)(1).jpg,這張照片中，有一隻狗正躺在地上。狗的毛色是棕白相間，脖子上綁著一個綠色的項圈。狗的頭部朝向右側，耳朵微微聳起，似乎在靜靜地看著某個方向。背景中可以看到一扇門和一塊鋪設的地板，門邊有一塊灰色的地毯。門的門框是木製的，門上有一個黑色的鎖。門的另一側可以看到一塊玻璃窗，窗戶上有一些鐵絲網狀的裝飾。
./dataset/IMG_20210805_183834_004.jpg,這幅畫中，一個金髮的男孩正親吻著一隻狐狸。男孩穿着一件黃色的外套，狐狸則是白色和橙色相間的毛髮。男孩的臉部幾乎貼在狐狸的臉上，雙手輕輕地抱著狐狸的身體。背景是柔和的黃綠色調，給整幅畫帶來了一種溫暖和親密的感覺。畫作右下角有簽名和日期「2019」，左下角有畫家的網名「@orgoniteira」。
./dataset/20230707_180751.jpg,這張照片展示了一桌中式餐點。主要的菜色是一道魚頭，魚頭上鋪滿了剁椒和蔥花，魚頭下方是魚湯。魚頭旁邊有一盤炒青菜，看起來像是炒小白菜。魚頭的盤子上寫有中文菜名，盤子下方還有一盤白飯。桌上還有一個小碟子，裡面裝有紅辣椒醬。整體看起來是一頓豐富的中式餐點。
./dataset/IMG_20210517_202809_358.jpg,這張照片中，一個人側身站立，背對著光源，頭髮被陽光照射而發亮。他穿着一件淺色的上衣，肩上背著一個黑色的背包。背景模糊，似乎是在戶外的場景，可能是在沙灘或海岸邊。陽光從後方照射過來，形成了一種光暈效果，使得人物的臉部和頭髮被陽光照射而發亮。
./dataset/20230820_151333.jpg,這張圖片展示了一頓簡單的餐點。在白色盤子中，有幾塊煮熟的雞肉，浸泡在湯汁中，湯汁中還有一顆紅色的枸杞。在黑色碗中，有一碗白飯，上面鋪著一些撕碎的雞肉。盤子和碗旁邊有一個銀色的湯匙。整體擺盤簡單，食物色調以白色和淺黃色為主，搭配紅色的枸杞，看起來很清新。
./dataset/IMG_20210429_133522_833.jpg,這張照片中，一個人穿着畢業袍，背景是公園，有樹木和草地。畢業袍是黑色的，領口是黃色的，上面有紅色的花紋裝飾。照片的上半部分有一些心形的圖案。背景中可以看到一些樹木和籬笆，地面上有樹蔭。
./dataset/IMG20220220163251.jpg,這張照片展示了一個室內場景，背景是多塊大屏幕，屏幕上顯示著一幅色彩豔麗的畫作，畫面中有一座城市的天際線，天空被渲染成黃色和橙色的漸變色，表現出一種夕陽西下的氛圍。畫面下方是水體，反射出天空的顏色，並有幾座建築物的剪影。在畫面的前景中，有一群人坐在地上，他們背對著攝影機，面向著大屏幕，似乎在觀看或聆聽某種表演或講座。場地的天花板上有一些木質的樑條，牆壁是深色的，整個場地的照明較暗，突出了大屏幕上的畫作。
./dataset/20240129_151527.jpg,這張圖片展示了一片美麗的花田，花田中開滿了黃色的花朵，看起來像是黃花菜。花田的後方是茂密的樹林，樹林中間有幾棵紅色的櫻花樹，樹枝上開滿了粉紅色的櫻花。樹林的遠處可以看到一些建築物和電線杆。在花田的右側有一個木製的涼亭，涼亭下有幾個人在休息或拍照。整體來說，這是一個非常宜人的景點，適合遊客來此賞花和休閒。
./dataset/12106800_901336399957156_5676767040655459742_n(1)(1).jpg,這張照片中有四個人排成一列，他們都穿着紅色的背心和白色的T恤，頭上都系着紅色的頭帶。他們的雙手緊緊地拉在一起，似乎在進行某種協調的活動或遊戲。背景是一個室內場地，可以看到一扇玻璃門和牆壁上的一些裝飾。照片的右側有一個光源，發出明亮的光線。
./dataset/20230218_164016.jpg,這張圖片展示了一棵樹的枝條和開花的細枝。樹枝上開有粉紅色的花朵，背景是藍色的天空。樹枝錯綜複雜，有些部分已經脫落，顯露出樹幹的樹皮。整體感覺清新自然，陽光充足，天空晴朗。
./dataset/20230814_160324.jpg,這張圖片展示了一本書的封面。書的封面上有大大的黑色日文字符，書名是「一本終結你的拖延症」。封面上還有一隻黑色的貓咪圖案，背景是星空和山峰的圖案。書的右側有一個黃色的標籤，上面寫著「日本銷售突破20萬冊」，以及一些相關的廣告語。書的左側有一個藍色的圓形標籤，上面寫著「19」。書的右側還有一個黑色的圓形標籤，上面寫著「日本上市4天立即再版」。書的封面上還有一些小字，說明了書的內容和作者。
./dataset/1528036898444.jpg,這張照片中有三個人坐在電影院的座位上。他們坐在一排橙色的座椅中，背景是黑暗的，只有電影院的屏幕發出綠色的光。三個人都面帶微笑，其中一個人戴著圓框眼鏡，穿著白色T恤，另一個人穿著藍色T恤，上面有英文寫著“DON'T”。第三個人戴著一頂黑色的帽子，穿著黑色的衣服。他們看起來像是在享受電影院的氛圍。
./dataset/1562820372374.jpg,這張照片中有三個人坐在一隻大型的皮卡丘氣球旁邊。皮卡丘氣球是黃色的，有紅色的腮紅和黑色的眼睛，面帶微笑。三個人都面帶微笑，其中一個人比出V字形的手勢。背景中可以看到其他人在活動區域內，牆壁上有一些標誌和裝飾。
./dataset/20240802_183151.jpg,這張照片顯示了一座高樓大廈，建築外牆由藍色玻璃構成，並有許多小方塊組成。大廈頂部有一個圓形的裝置，可能是天線或天窗。照片的右側可以看到一輛公車，車身上有電子顯示屏，顯示著路線號碼和目的地。背景中還有一些其他的建築物和樹木。天空呈黃色，可能是日落時分。照片的右側還有一輛停在路邊的車輛。
./dataset/20230706_114950.jpg,這張照片展示了一盤炒飯。炒飯放在一個藍色的盤子上，盤子邊緣有綠色的裝飾圖案。炒飯中可以看到白飯、切碎的蛋塊、小塊的紅蘿蔔丁和綠豆。盤子上還放著一雙黑色的筷子和一個白色的湯匙。盤子放在一個灰色的桌面上，桌面上有一塊綠色的紙張，上面有中文書寫。照片的右下角可以看到一塊木質的桌面。
./dataset/IMG20220319131052.jpg,這是一幅鉛筆素描畫，畫中是一位女性的側面肖像。畫家使用了豐富的陰影技巧來表現人物的臉部特徵和髮型。女性的頭髮是中長髮，側梳在耳後，髮型自然地垂落。她的臉部特徵細膩，眼睛大而明亮，鼻子修長，嘴巴微張，表情平靜。畫面的右下角有簽名和日期，寫著「2022.3.19 Aozul」。整體畫面以黑白灰為主，表現出一種靜謐和細膩的美感。
./dataset/20230812_130241.jpg,這張照片中有一杯黃色的飲料，杯子是透明的，杯口有條紋裝飾。杯子放在一個編織的墊子上，墊子放在一個木質的桌面上。背景中可以看到一排書架，書架上堆疊著許多書籍。書架的後方有一個白色的牆面，牆面上掛著幾幅畫作。照片的右上角有一個透明的玻璃杯，杯中沒有任何飲料。
./dataset/20240506_223755.jpg,這張照片顯示了一座高聳的建築物，夜晚時分被燈光點綴，呈現出現代都市的氛圍。建築物的頂部有紅色的燈光裝飾，建築物的外觀由許多層疊的窗戶構成，反射出周圍的光線。建築物的周圍有樹木和一些燈光，顯示出城市夜景的氛圍。照片的右側還可以看到一些建築物的樓頂和一些樹木的樹冠。整體來說，這張照片捕捉到了一個現代都市夜景的場景。
./dataset/1485250956029(1)(1).jpg,這張照片中有一個小男孩，他穿着一件紅色的衣服，背景是一個木製的櫃子，櫃子上有一些玩具和物品。櫃子的門是用黑色的鉸鏈固定的。櫃子的後面還有一些其他的物品，包括一個籃子和一些書籍。小男孩的頭髮是黑色的，臉上帶有自然的表情。照片的右上角有一個模糊的樹葉。
./dataset/IMG_0240.JPG,這張照片中，一個人正坐在餐廳裡，頭戴一頂深色的棒球帽，帽檐朝前。他穿着一件灰色的T恤，右手握著一雙筷子，正在用筷子夾取食物。他的左手放在一個黑色的碗上，碗裡似乎裝著一些食物。背景是一面有圓點圖案的牆壁，牆壁的顏色是淺色的。照片的右側還可以看到一些餐具和食物的殘渣。
./dataset/1529165752104.jpg,這張照片中，兩位年輕人站在一棟建築前，背景是藍天和綠樹。建築的設計獨特，有著三角形的屋頂和大面積的玻璃窗。建築前有一群人，他們大多數穿着畢業服，頭戴畢業帽，似乎是在參加畢業典禮。地上散落著一些物品，可能是畢業典禮後的紀念品或個人物品。兩位年輕人面帶微笑，其中一位舉起雙手比出V字形，另一位則比出開心的姿勢。照片的氣氛歡樂，顯得非常喜慶。
./dataset/20231104_164624.jpg,這張照片展示了一個街景，太陽正在落山，天空呈現出漸變的黃色和藍色。照片的左側有一根高大的煙囪，煙囪旁邊有幾根電線垂下。照片的右側有一條道路，道路邊緣有樹木和建築物。建築物的屋頂是灰色的瓦片，牆壁是淺色的。道路邊緣有一個標誌，上面寫著「25」，可能是限速標誌。建築物的前面有一些樹木和灌木，樹木的影子投射在地面上。整體來說，這張照片捕捉到了一個靜謐的鄉村或城郊地區的夕陽時刻。
./dataset/1528650075853.jpg,這張照片中有兩位穿著畢業袍的年輕人，他們站在一片綠色的草地上。背景中可以看到一些建築物和樹木，建築物的牆面是黃色的，牆頂是灰色的。兩位年輕人站得很近，面帶微笑，看起來非常開心。他們的畢業袍是黑色的，上面有黃色和藍色的裝飾，袍子的前面有校徽。背景中還有一些其他的人，他們似乎在參加一個活動或慶祝儀式。
./dataset/IMG20200218145724.jpg,這張照片展示了一個公園的景觀。前景中有一個小池塘，池塘中有一些鯉魚在游動。池塘的邊緣種植了一些綠色的灌木和開花的植物，花色為紅色。池塘的對岸有一排樹木和灌木，樹木後方是幾棟現代建築，建築外牆為玻璃和鋼筋結構。建築的後方是晴朗的天空。公園內還有一些遊人，他們坐在長椅上或在樹下休息。整體環境看起來非常寧靜和美麗。
./dataset/IMG20220415144451.jpg,這張照片顯示一個人的下半身，他穿着白色襯衫、深藍色長褲和黑色皮鞋。他的手腕上戴著一塊黑色錶帶的手錶。背景是灰色的方磚地面。
./dataset/12049672_901341439956652_8965602709708319412_n(1)(1).jpg,這張照片展示了一群人在室內表演舞蹈。背景中有一塊寫有“KAVI AZ”的布條，布條上方有幾個裝飾性的圖案。表演者們穿着統一的服裝，包括白色T恤、紅色圍巾和黑色褲子，頭上戴著紅色的頭巾。他們的動作同步，雙臂舉起，表情充滿活力。觀眾坐在前面，觀看表演。背景中可以看到一些電扇和窗戶。
./dataset/IMG_20180815_132759_105.jpg,這幅圖畫是一幅素描，描繪了一座教堂。教堂的建築風格獨特，尖頂上有一個十字架。教堂的牆壁和屋頂使用了三角形的結構，並以細線條表現出建築的細節。教堂的門口處有幾個人物，他們似乎在進出教堂。背景中可以看到一些樹木，顯示出教堂位於一個開闊的場地。整體畫面以黑白色調呈現，表現出一種沉靜和肅穆的氛圍。
./dataset/20240505_104435.jpg,這張照片展示了一間室內空間，可能是餐廳或咖啡廳。照片中可以看到一個現代風格的座位區，座位區的牆壁上鋪有白色和黑色的幾何圖案地磚。座位區的牆壁上有一排黑色的長椅，長椅的後方有一個黑色的長方形裝飾板。在座位區的前方有一張木製的圓桌，桌面上放著一些餐具和杯子。在圓桌的後方有一個長形的座位區，座位區的牆壁上有一個裝飾性的圓形裝飾品。在座位區的後方有一個玻璃門，門外可以看到一個開放式的空間，裡面有幾張桌子和椅子，還有一些植物裝飾。整體空間的裝修風格現代簡約，燈光柔和。
./dataset/IMG20220309120712.jpg,這張照片展示了一個現代化的公園或廣場。公園內有一條蜿蜒的水道，水道兩側鋪設了灰色的混凝土路面。水道兩側種植了幾棵樹，樹木的樹幹較細，樹冠尚未完全長成。公園的建築物以白色為主，建築風格簡潔現代，建築物的外牆上有一些開窗。背景中可以看到一些建築物，建築物的外牆顏色較深，與前景的白色建築形成對比。天空晴朗，陽光充足，整個場景顯得非常明亮。
./dataset/IMG20220314203518.jpg,一盤食物擺放在紙盤上，紙盤放在一個有書法風格圖案的桌布上。紙盤上有一隻大蝦，蝦的頭部朝向紙盤的左側，蝦的尾部朝向紙盤的右側。蝦的頭部和尾部之間有兩根竹签串著，竹签的另一端插入蝦的身體。蝦的身體上有一些調味料。紙盤的右側有四根竹签串著一些小塊的食物，這些食物看起來像是烤製的蘑菇和雞肉。這些食物上也有些調味料。整體看起來像是燒烤或串燒的食品。
./dataset/IMG20220622174913.jpg,這是一幅用鉛筆繪製的肖像畫，畫中人物為一位女性。她有長髮，頭髮齊齊地垂在兩側，並帶有前額的瀏海。她的臉部特寫表現出細膩的線條和層次感，眼睛大而明亮，鼻子挺拔，嘴巴微張，表情平靜。她穿著一件黑色的衣服，領口處有一條黑色的帶子。畫面右下角有簽名和日期，日期為2022年6月22日，簽名為“Aaron”。整體畫面以黑、白、灰色調呈現，表現出一種簡潔而真實的風格。
./dataset/IMG_20211117_002419_884.jpg,這張照片中，一個人正舉著一個黃色的東西，可能是食物。背景是淺色的牆壁，牆壁上有一條淺色的線條。這個人的頭髮是淺色的，頭髮的後方有幾根比較長的頭髮。這個人的臉部表情看起來有點不開心，嘴巴張開，露出一點牙齒。
./dataset/20240616_113333.jpg,這張照片中，有兩個人坐在室內的餐桌旁。前面的成年人穿着粉紅色的長袖上衣，頭部稍微傾向一邊，似乎在與坐在她前面的兒童互動。兒童穿着白色短袖上衣和紫色短褲，正在吃東西，並且面帶微笑。桌上有一些餐具和飲料，包括一個透明的杯子和一個帶有卡通圖案的紙杯。背景中可以看到一扇窗戶，窗戶旁邊有一張木質桌子。
./dataset/IMG20220311155115.jpg,這張照片展示了一個公園的場景。照片中可以看到幾棵樹，樹木的枝葉在陽光下投射出斑駁的樹影。公園內有一條水泥步道，步道兩旁種植了綠色的灌木和草叢。在步道的一側有一座小屋，小屋的建築風格簡單，牆壁為淺色，門窗為深色。背景中還可以看到幾棵高大的棕櫚樹，遠處有幾棟高樓建築。天空晴朗，陽光充足，整個場景顯得非常寧靜和安靜。
./dataset/FB_IMG_1516604510366.jpg,這張圖片展示了一幅美麗的夜空景象。天空中布滿了星星，並有綠色和紫色的極光在夜空中閃耀。地面上鋪滿了雪，有一棵孤獨的樹矗立在雪地上，樹的後方可以看到一些建築物的剪影。整體氛圍非常寧靜，呈現出一種自然的美。
./dataset/IMG20220502205614.jpg,這是一幅用鉛筆繪製的肖像畫，畫中是一位女性。她的頭髮是黑色的，垂落在肩上，頭髮的細節表現得非常細膩。她戴著一對耳環，耳環的形狀是圓形的。她的表情看起來有些憂鬱，雙手撐在臉頰上，手指輕輕地觸碰著臉頰。她的臉部特寫表現得非常細膩，從眉毛到鼻樑再到嘴巴，每個細節都表現得非常真實。背景是純白色的，沒有其他雜亂的元素，使得整幅畫的焦點集中在這位女性的臉上。整體風格簡潔而真實，表現出一種靜謐的氛圍。
./dataset/IMG_20210422_185547_113.jpg,這幅畫中，有五名士兵在行進。他們都穿着綠色迷彩服，頭戴綠色頭盔，手持步槍。他們的姿態一致，步伐穩健，顯得非常有紀律性。畫面的背景是一片綠色的樹林和遠處的山丘，天空是灰蒙蒙的，可能暗示著陰天或清晨時分。士兵們的前方有一面紫色的旗幟，旗幟上有一個白色的圖案。整體畫面給人一種莊嚴和肅穆的感覺。
./dataset/IMG_20180727_111726_952.jpg,這是一張展示Ducati 959 Panigale的圖片。這輛機車以紅白兩色為主，車身標有Ducati的標誌和車型名稱。車頭裝有透明擋風玻璃，車尾裝有尾燈和尾部燈光。車架為黑色，車輪為黑色輪圈，搭配黑色輪胎。車身側面有金色的減震器。車尾裝有雙管排氣管。整體設計流線型，適合高速行駛。背景為純白色，突顯出機車的顏色和設計。
./dataset/IMG20220313133921.jpg,這張照片展示了一個公園或觀景區的場景。照片中可以看到一些遊客在公園內散步或觀賞景觀。背景中有一片綠色的稻田，遠處有連綿的山丘，天空藍色，雲層稀疏。公園內有幾棵樹，樹蔭下有幾個人在休息或拍照。公園地面鋪有碎石，邊緣有一條灰色的護欄。照片的右側有一個大型的環形雕塑，形狀類似於一個拱門，雕塑的顏色是淺色的。照片的右側還有一個穿著白色T恤、藍色牛仔褲和藍色運動鞋的男子，他背著一個彩色的背包，頭戴藍色的棒球帽，正在觀賞景觀。
./dataset/20221113_144006.jpg,這張圖片展示了一片寬闊的水域，水面上波光粼粼，反射著天空的藍色。遠處可以看到一些建築物，可能是城市建築，建築物的頂部有幾棟高樓。天空湛藍，只有幾朵雲朵飄浮在空中。水邊有一些綠色的植物，植物上開著白色的花朵。整體感覺非常寧靜，自然與城市景觀相結合。
./dataset/20231105_173032.jpg,這張圖片顯示了天空和建築物的景象。天空從左上角開始是深藍色，逐漸轉為淺藍色，最後變成接近白色的顏色。在右側的天空中，有一條細長的雲層，從上到下延伸，顏色較淺，與背景的顏色形成對比。建築物位於圖片的左下角和右下角，建築物的外觀是現代風格，有許多窗戶，其中一些窗戶亮著燈光。建築物的頂部有一個天線。整體來說，這張圖片捕捉了日落時分的天空和建築物的景象。
./dataset/IMG20220423145318.jpg,這張照片展示了一個室內的場景。照片中有一個穿著白色T恤和黑色短褲的人，雙腳伸直，雙手放在頭上，似乎在休息或打盹。他躺在一張棕色的皮質沙發上，沙發的顏色較深，質感光滑。沙發的後方有一張綠色的單人沙發，上面放著一些衣物和紅色的枕頭。沙發的後方牆壁上掛有一些裝飾品，包括一張小的花卉圖案和一個掛鐘。沙發的後方還有一個白色的電風扇，放在一個木製的桌子旁邊。桌子的表面有一些雜物，包括一個小的碗和一些書籍。牆壁的顏色是淺色的，牆上還有一些裝飾品，包括一個掛鐘和一些掛畫。整體來說，這個場景看起來像是家庭的客廳或起居室。
./dataset/20230805_155524.jpg,這張照片中，有一杯冰咖啡放在一個木質桌面上。杯子是透明的玻璃杯，杯底有棕色的咖啡渣。杯子上有一根白色的吸管。杯子放在一個有斑點的白色和棕色的杯墊上。背景中可以看到一扇玻璃門，門外有一輛停在室內的白色車子。門的玻璃上有一些網狀的裝飾。門的另一側可以看到一些雜物和裝飾品。
./dataset/20231002_000525.jpg,這張照片中，有兩個人坐在沙發上，背景是淺色的牆壁。照片的左側寫著「HAPPY BIRTHDAY」，右側寫著「Miya」和「2023.10.1」。照片上還有一些粉紅色的愛心圖案。照片中的人們看起來非常開心，正在互相牽手。照片的右下角有一個手指，手指的指甲上沒有塗指甲油。照片的左側有一個黑色的問號。
./dataset/IMG_20210422_185547_114.jpg,這張照片中，有一群身穿軍裝的士兵排成兩排，站在一片綠樹成蔭的草地上。前排士兵跪在地上，後排士兵則站著，他們都頭戴鋼盔，手持武器。背景中可以看到茂密的樹木和綠色的草地。照片的右下角有一個手指的指頭，似乎是在拿著這張照片。
./dataset/IMG_20200531_212108_062.jpg,這張照片顯示了一位年輕男子在鏡子前自拍。他穿着一件灰色的背心，鏡子上方掛有幾面小旗幟，背景是黑色的更衣室門。鏡子下方有一個水槽，水槽的水龍頭正在滴水。照片的底部有一個藍色的方框，上面寫著「Just take a breath」，並附有一個表情圖案，表情圖案是一個頭部有傷的圖案。此外，鏡子下方還有一個顯示「2119」的數字方框。
./dataset/20231104_184630.jpg,這張照片展示了一場室內的婚禮活動。照片中可以看到一位穿著白色婚紗的女子和一位穿著米色西裝的男子站在台前，女子手持一束花，男子則是雙手合十，似乎正在進行某種儀式。背景中可以看到一排白色椅子，上面坐著一些穿著黑色禮服的賓客。場地裝飾有許多串燈，營造出溫馨的氛圍。場地的牆壁上掛有一個拱形的花圈裝飾，花圈上綴有鮮花和綠葉。場地的左側有一個大型的吊燈，發出柔和的光線。整體氛圍莊重而喜慶。
./dataset/11077562_632051083561384_5086439963745895358_n(1)(1).jpg,這張照片中，有五個人站在室內的一個空間裡。他們似乎在一個教室或會議室裡，因為牆上掛有黑板和一些標籤。五個人都站在鋪有藍色毯子的地面上，牆邊有一個電風扇。他們都穿着便服，其中四個人的胸前掛有名牌。照片的左側有一個黑色的包，牆邊還有一個紅色的球。背景中可以看到一些紙箱和牆上的標籤。
./dataset/20230806_130355.jpg,這張照片展示了一間室內空間，牆壁為白色，地面鋪有棕色的地板。牆壁上掛有幾幅抽象的藝術作品，其中一幅是幾何圖形的組合，另一幅則是人物圖像。牆壁上還有一個開關和一個插座。牆角有一張木製的桌子，搭配兩張木製的椅子。桌子旁邊有一個木製的櫃子，櫃子上放著一些玻璃器皿和餐具。櫃子上方有一個壁燈，牆壁上還有一個空調機。地面上有一塊幾何圖案的地毯。
./dataset/1527656953778.jpg,這張照片展示了一桌的火鍋餐點。桌上有兩種不同的鍋底，分別是清湯和辣湯。桌上擺放了多樣的食材，包括生菜、金針菇、白菜、豆腐、肉片等。此外，還有一些調味料和醬料，如蒜泥、醬油等。桌面上還有一盤切好的豬肉片。照片右下角有中文標籤，標籤上寫著「肉多多火鍋-台中中科店」。
./dataset/20230730_205018.jpg,這張圖片顯示的是夜空中的景象。圖片中央有一個明亮的光源，類似於月亮，周圍被雲層部分遮擋。雲層看起來很濃密，有些部分被月光照亮，呈現出灰白色調。圖片的右側有一個樹的剪影，樹葉在黑暗中顯得非常黑。整體來說，這張圖片捕捉到了一個夜晚的景象，月亮和雲層是主要的元素。
./dataset/20240316_173315.jpg,這張照片中，我們可以看到一片藍天，天空中有一些稀疏的雲朵。在照片的右側，有一棵高大的棕櫚樹，樹葉茂盛，葉片呈綠色，葉尖細長。棕櫚樹的樹幹粗壯，顏色為淺棕色。背景中還可以看到一些綠色的樹葉，可能是其他樹木。整體感覺是晴朗的天氣，環境清靜。
./dataset/IMG20220220161547.jpg,這張照片展示了一個室內的展覽場景。場景中有一個大型的投影屏幕，屏幕上投影出一幅風景畫，畫面中有一片綠意盎然的田野，田野中有幾堆稻草堆，幾棵樹木和幾個人物。這些人物似乎在田間勞作或閒逛。背景中還可以看到遠處的山丘和一些建築物。場景的左側和右側也顯示了類似的風景畫，但畫面的內容有所不同。在投影屏幕前，有一個穿著黑色上衣和牛仔褲的男子，他正舉著手機，似乎在拍照或錄影。在場景的最前方，有一群觀眾坐在地上，他們似乎在觀看投影屏幕上的畫作。整個場景的照明較暗，只有投影屏幕發出明亮的光線。
./dataset/IMG20220515235202.jpg,這是一幅用鉛筆繪製的肖像畫，畫中是一位女性。她有着長長的黑髮，頭髮自然垂落，耳朵上掛著一個圓形的耳環。她的表情溫柔，雙眼微閉，嘴角微微上揚，露出一絲微笑。她的手放在臉頰上，手指輕輕地撐著下巴，顯得非常自然和親切。她穿著一件有領子的上衣，領子處有繫帶。畫面右下角有簽名和日期，寫著「2022.5.13 Aaron」。整體畫面細膩，表現出人物的神態和細節。
./dataset/FB_IMG_1494893219558(1)(1).jpg,這幅圖畫展示了一個小男孩和一隻藍色的動物。小男孩有棕色的頭髮，穿着藍色的條紋睡衣，赤腳站在一塊木頭上。他正低頭看着這隻藍色的動物，似乎在和它互動。這隻動物有一個圓圓的臉，大大的眼睛，和一個小鼻子，看起來像是一隻海豹或海獅。背景是紅色的，給整幅畫帶來了鮮明的色彩對比。整體畫風溫馨，充滿童趣。
